CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TotalItems,UniqueProducts,Country,Cluster,ClusterLabel,CLV,ChurnRisk,ChurnScore,R_Score,F_Score,M_Score,RFM_Score,Segment,Recommendation
16116,212,1,612.78,18.02294117647059,248,34,United Kingdom,1,Dormant Low,266.7,High,56.7,1,1,2,4,At Risk,Send win-back campaign with 20% discount
16117,190,1,232.21,7.740333333333334,130,30,United Kingdom,1,Dormant Low,114.79,High,50.8,1,1,1,3,Lost,Last chance discount or remove from list
16119,8,2,423.36,26.46,240,14,United Kingdom,0,Active Mid,418.27,Low,2.1,4,2,2,8,Loyal Customers,Upsell premium products & bundles
16120,59,4,1309.14,43.638000000000005,878,26,United Kingdom,0,Active Mid,1123.72,Medium,15.8,2,3,3,8,Loyal Customers,Upsell premium products & bundles
16121,57,2,867.11,4.090141509433963,586,170,United Kingdom,0,Active Mid,741.99,Medium,15.2,2,2,3,7,Potential Loyalists,Offer membership & personalized offers
16122,73,4,684.4200000000001,18.01105263157895,1128,26,United Kingdom,0,Active Mid,561.37,Medium,19.5,2,3,3,8,Loyal Customers,Upsell premium products & bundles
16123,52,1,307.78,19.23625,170,16,United Kingdom,0,Active Mid,266.25,Medium,13.9,2,1,2,5,At Risk,Send re-engagement email with offers
16124,317,1,249.0,22.636363636363637,48,11,United Kingdom,1,Dormant Low,38.13,High,84.8,1,1,1,3,Lost,Last chance discount or remove from list
16125,367,1,289.35,22.25769230769231,124,13,United Kingdom,1,Dormant Low,5.44,High,98.1,1,1,1,3,Lost,Last chance discount or remove from list
16126,29,4,6287.77,53.741623931623934,2125,57,United Kingdom,0,Active Mid,5911.22,Low,7.8,3,3,4,10,Champions,Reward with loyalty program & early access
16127,39,1,656.25,16.40625,323,40,United Kingdom,0,Active Mid,590.63,Low,10.4,3,1,2,6,Potential Loyalists,Offer membership & personalized offers
16128,18,5,1880.22,21.126067415730336,988,76,United Kingdom,0,Active Mid,1832.54,Low,4.8,4,4,4,12,Champions,Reward with loyalty program & early access
16131,52,6,3506.54,44.95564102564102,1802,55,United Kingdom,0,Active Mid,3105.67,Medium,13.9,2,4,4,10,Champions,Reward with loyalty program & early access
16133,4,33,14589.04,43.16284023668639,8887,219,United Kingdom,3,High Value,16711.9,Low,1.1,4,4,4,12,Champions,Reward with loyalty program & early access
16134,22,2,618.09,17.659714285714287,371,34,United Kingdom,0,Active Mid,587.3,Low,5.9,3,2,2,7,Potential Loyalists,Offer membership & personalized offers
16135,263,1,517.55,24.645238095238092,209,21,United Kingdom,1,Dormant Low,154.34,High,70.3,1,1,2,4,At Risk,Send win-back campaign with 20% discount
16136,60,3,709.38,19.172432432432434,440,35,United Kingdom,0,Active Mid,604.12,Medium,16.0,2,3,3,8,Loyal Customers,Upsell premium products & bundles
16139,19,3,635.41,20.497096774193547,330,25,United Kingdom,0,Active Mid,611.79,Low,5.1,3,3,2,8,Loyal Customers,Upsell premium products & bundles
16140,66,2,725.18,20.71942857142857,730,32,United Kingdom,0,Active Mid,602.92,Medium,17.6,2,2,3,7,Potential Loyalists,Offer membership & personalized offers
16141,88,1,620.4,20.68,238,30,United Kingdom,0,Active Mid,476.69,Medium,23.5,2,1,2,5,At Risk,Send re-engagement email with offers
16142,250,1,535.34,14.46864864864865,422,37,United Kingdom,1,Dormant Low,178.34,High,66.8,1,1,2,4,At Risk,Send win-back campaign with 20% discount
16143,3,6,2424.94,20.725982905982907,919,75,United Kingdom,0,Active Mid,2474.55,Low,0.8,4,4,4,12,Champions,Reward with loyalty program & early access
16144,247,1,175.2,175.2,16,1,United Kingdom,1,Dormant Low,59.78,High,66.0,1,1,1,3,Lost,Last chance discount or remove from list
16145,9,11,3799.4900000000002,16.96200892857143,3123,134,United Kingdom,0,Active Mid,3903.22,Low,2.4,4,4,4,12,Champions,Reward with loyalty program & early access
16146,157,3,734.13,25.314827586206896,427,26,United Kingdom,1,Dormant Low,432.07,High,42.0,1,3,3,7,Potential Loyalists,Offer membership & personalized offers
16147,134,1,375.0,17.045454545454547,246,22,United Kingdom,0,Active Mid,241.79,High,35.8,2,1,2,5,At Risk,Send win-back campaign with 20% discount
16148,296,1,76.32000000000001,76.32000000000001,72,1,United Kingdom,1,Dormant Low,15.99,High,79.1,1,1,1,3,Lost,Last chance discount or remove from list
16149,5,2,280.52,15.584444444444443,308,18,United Kingdom,0,Active Mid,279.42,Low,1.3,4,2,1,7,Potential Loyalists,Offer membership & personalized offers
16150,43,5,2053.02,17.547179487179488,1047,91,United Kingdom,0,Active Mid,1860.45,Low,11.5,3,4,4,11,Champions,Reward with loyalty program & early access
16152,269,1,1829.04,63.070344827586204,642,29,United Kingdom,1,Dormant Low,515.96,High,71.9,1,1,4,6,Potential Loyalists,Offer membership & personalized offers
16153,50,5,1824.23,20.496966292134832,1073,78,United Kingdom,0,Active Mid,1618.16,Medium,13.4,3,4,4,11,Champions,Reward with loyalty program & early access
16156,9,9,3122.04,24.01569230769231,1308,108,United Kingdom,0,Active Mid,3178.12,Low,2.4,4,4,4,12,Champions,Reward with loyalty program & early access
16157,16,3,656.69,36.482777777777784,347,12,United Kingdom,0,Active Mid,637.62,Low,4.3,4,3,2,9,Loyal Customers,Upsell premium products & bundles
16159,282,1,348.2,24.87142857142857,236,14,United Kingdom,1,Dormant Low,86.06,High,75.4,1,1,2,4,At Risk,Send win-back campaign with 20% discount
16160,65,2,1025.44,51.272000000000006,1162,20,United Kingdom,0,Active Mid,855.33,Medium,17.4,2,2,3,7,Potential Loyalists,Offer membership & personalized offers
16161,2,19,5575.56,11.762784810126583,2599,286,United Kingdom,3,High Value,6049.9,Low,0.5,4,4,4,12,Champions,Reward with loyalty program & early access
16162,252,1,37.4,18.7,4,2,United Kingdom,1,Dormant Low,12.26,High,67.4,1,1,1,3,Lost,Last chance discount or remove from list
16163,232,2,856.6,142.76666666666668,192,5,United Kingdom,1,Dormant Low,328.35,High,62.0,1,2,3,6,Potential Loyalists,Offer membership & personalized offers
16164,17,3,822.48,24.19058823529412,433,27,United Kingdom,0,Active Mid,796.36,Low,4.5,4,3,3,10,Champions,Reward with loyalty program & early access
16168,11,27,3787.6,38.648979591836735,1892,57,United Kingdom,3,High Value,4151.12,Low,2.9,4,4,4,12,Champions,Reward with loyalty program & early access
16169,8,4,1822.97,21.44670588235294,1325,71,United Kingdom,0,Active Mid,1818.12,Low,2.1,4,3,4,11,Champions,Reward with loyalty program & early access
16170,51,6,1885.05,15.0804,1770,106,United Kingdom,0,Active Mid,1674.73,Medium,13.6,3,4,4,11,Champions,Reward with loyalty program & early access
16171,59,1,73.2,24.400000000000002,24,3,United Kingdom,0,Active Mid,61.95,Medium,15.8,2,1,1,4,At Risk,Send re-engagement email with offers
16172,95,5,1140.21,16.524782608695652,787,52,United Kingdom,0,Active Mid,870.93,High,25.4,2,4,3,9,Loyal Customers,Upsell premium products & bundles
16173,16,6,1418.32,16.884761904761906,575,70,United Kingdom,0,Active Mid,1396.62,Low,4.3,4,4,3,11,Champions,Reward with loyalty program & early access
16174,126,3,1009.5500000000001,43.89347826086957,651,19,United Kingdom,0,Active Mid,679.04,High,33.7,2,3,3,8,Loyal Customers,Upsell premium products & bundles
16175,94,4,1037.59,17.889482758620687,533,45,United Kingdom,0,Active Mid,791.67,High,25.1,2,3,3,8,Loyal Customers,Upsell premium products & bundles
16177,50,1,331.95,22.13,95,15,United Kingdom,0,Active Mid,288.95,Medium,13.4,3,1,2,6,Potential Loyalists,Offer membership & personalized offers
16178,138,1,197.9,24.7375,94,8,United Kingdom,0,Active Mid,125.48,High,36.9,2,1,1,4,At Risk,Send win-back campaign with 20% discount
16179,61,1,215.83,19.62090909090909,99,11,United Kingdom,0,Active Mid,181.49,Medium,16.3,2,1,1,4,At Risk,Send re-engagement email with offers
16180,100,8,10254.18,63.29740740740741,5867,90,United Kingdom,0,Active Mid,7799.98,High,26.7,2,4,4,10,Champions,Reward with loyalty program & early access
16181,73,1,305.54,27.776363636363637,152,11,United Kingdom,0,Active Mid,247.08,Medium,19.5,2,1,1,4,At Risk,Send re-engagement email with offers
16182,72,4,6617.65,236.34464285714284,3791,17,United Kingdom,0,Active Mid,5445.93,Medium,19.3,2,3,4,9,Loyal Customers,Upsell premium products & bundles
16183,67,1,338.71000000000004,22.58066666666667,113,15,United Kingdom,0,Active Mid,279.36,Medium,17.9,2,1,2,5,At Risk,Send re-engagement email with offers
16184,64,6,1158.79,25.750888888888888,561,26,United Kingdom,0,Active Mid,988.07,Medium,17.1,2,4,3,9,Loyal Customers,Upsell premium products & bundles
16185,17,2,529.41,17.07774193548387,260,31,United Kingdom,0,Active Mid,510.18,Low,4.5,4,2,2,8,Loyal Customers,Upsell premium products & bundles
16186,23,12,4006.94,18.38045871559633,3020,87,United Kingdom,0,Active Mid,3976.44,Low,6.1,3,4,4,11,Champions,Reward with loyalty program & early access
16187,32,15,6911.4400000000005,23.428610169491527,5048,160,United Kingdom,3,High Value,6773.68,Low,8.6,3,4,4,11,Champions,Reward with loyalty program & early access
16188,45,4,981.86,14.654626865671641,782,65,United Kingdom,0,Active Mid,880.25,Low,12.0,3,3,3,9,Loyal Customers,Upsell premium products & bundles
16189,16,2,215.48,19.58909090909091,134,9,United Kingdom,0,Active Mid,208.24,Low,4.3,4,2,1,7,Potential Loyalists,Offer membership & personalized offers
16190,40,1,215.08,35.84666666666667,88,6,United Kingdom,0,Active Mid,193.0,Low,10.7,3,1,1,5,At Risk,Send re-engagement email with offers
16191,3,13,5180.52,38.66059701492538,3351,65,United Kingdom,0,Active Mid,5458.61,Low,0.8,4,4,4,12,Champions,Reward with loyalty program & early access
16193,237,1,314.45,16.55,219,19,United Kingdom,1,Dormant Low,115.74,High,63.4,1,1,2,4,At Risk,Send win-back campaign with 20% discount
16198,75,1,400.68100000000004,26.71206666666667,129,15,United Kingdom,0,Active Mid,321.86,Medium,20.1,2,1,2,5,At Risk,Send re-engagement email with offers
16200,4,2,1080.6200000000001,6.036983240223464,523,149,United Kingdom,0,Active Mid,1079.29,Low,1.1,4,2,3,9,Loyal Customers,Upsell premium products & bundles
16201,3,4,1863.47,16.78801801801802,1286,74,United Kingdom,0,Active Mid,1883.9,Low,0.8,4,3,4,11,Champions,Reward with loyalty program & early access
16202,361,1,365.27,20.292777777777776,191,18,United Kingdom,1,Dormant Low,12.76,High,96.5,1,1,2,4,At Risk,Send win-back campaign with 20% discount
16203,59,4,592.9,16.939999999999998,262,27,United Kingdom,0,Active Mid,508.92,Medium,15.8,2,3,2,7,Potential Loyalists,Offer membership & personalized offers
16204,23,1,405.71,7.117719298245614,231,45,United Kingdom,0,Active Mid,382.58,Low,6.1,3,1,2,6,Potential Loyalists,Offer membership & personalized offers
16205,31,4,761.38,7.769183673469388,517,73,United Kingdom,0,Active Mid,711.64,Low,8.3,3,3,3,9,Loyal Customers,Upsell premium products & bundles
16206,55,4,537.0600000000001,8.524761904761906,272,52,United Kingdom,0,Active Mid,466.85,Medium,14.7,2,3,2,7,Potential Loyalists,Offer membership & personalized offers
16207,25,1,394.38,20.756842105263157,140,19,United Kingdom,0,Active Mid,369.78,Low,6.7,3,1,2,6,Potential Loyalists,Offer membership & personalized offers
16208,45,2,664.26,10.064545454545454,333,61,United Kingdom,0,Active Mid,589.93,Low,12.0,3,2,2,7,Potential Loyalists,Offer membership & personalized offers
16209,89,5,2262.62,49.18739130434783,1179,37,United Kingdom,0,Active Mid,1765.44,Medium,23.8,2,4,4,10,Champions,Reward with loyalty program & early access
16210,2,18,21086.3,171.43333333333334,7559,74,United Kingdom,3,High Value,22779.87,Low,0.5,4,4,4,12,Champions,Reward with loyalty program & early access
16211,89,1,547.02,23.783478260869565,154,23,United Kingdom,0,Active Mid,418.84,Medium,23.8,2,1,2,5,At Risk,Send re-engagement email with offers
16212,19,2,690.34,16.837560975609758,244,40,United Kingdom,0,Active Mid,661.54,Low,5.1,3,2,3,8,Loyal Customers,Upsell premium products & bundles
16213,79,1,159.0,26.5,48,6,United Kingdom,0,Active Mid,126.01,Medium,21.1,2,1,1,4,At Risk,Send re-engagement email with offers
16214,171,3,1062.75,24.15340909090909,420,36,United Kingdom,1,Dormant Low,585.12,High,45.7,1,3,3,7,Potential Loyalists,Offer membership & personalized offers
16215,81,1,242.35,17.310714285714287,104,14,United Kingdom,0,Active Mid,190.77,Medium,21.7,2,1,1,4,At Risk,Send re-engagement email with offers
16216,267,1,914.9300000000001,24.72783783783784,254,37,United Kingdom,1,Dormant Low,263.01,High,71.4,1,1,3,5,At Risk,Send win-back campaign with 20% discount
16217,235,2,304.25,20.283333333333335,91,13,United Kingdom,1,Dormant Low,114.16,High,62.8,1,2,1,4,At Risk,Send win-back campaign with 20% discount
16218,30,7,3084.68,36.72238095238095,2088,56,United Kingdom,0,Active Mid,2932.27,Low,8.0,3,4,4,11,Champions,Reward with loyalty program & early access
16221,37,3,864.86,8.916082474226805,717,90,United Kingdom,0,Active Mid,790.49,Low,9.9,3,3,3,9,Loyal Customers,Upsell premium products & bundles
16222,318,1,846.72,6.18043795620438,365,120,United Kingdom,1,Dormant Low,127.39,High,85.0,1,1,3,5,At Risk,Send win-back campaign with 20% discount
16224,57,4,1295.3,13.492708333333333,1116,90,United Kingdom,0,Active Mid,1118.9,Medium,15.2,2,3,3,8,Loyal Customers,Upsell premium products & bundles
16225,45,5,1096.32,8.181492537313432,493,109,United Kingdom,0,Active Mid,987.48,Low,12.0,3,4,3,10,Champions,Reward with loyalty program & early access
16226,203,3,255.12,31.89,192,6,United Kingdom,1,Dormant Low,118.32,High,54.3,1,3,1,5,At Risk,Send win-back campaign with 20% discount
16227,225,1,314.22,52.370000000000005,90,6,United Kingdom,1,Dormant Low,125.78,High,60.2,1,1,2,4,At Risk,Send win-back campaign with 20% discount
16229,87,2,1010.6,21.50212765957447,318,46,United Kingdom,0,Active Mid,782.94,Medium,23.3,2,2,3,7,Potential Loyalists,Offer membership & personalized offers
16230,190,2,542.03,15.486571428571429,365,32,United Kingdom,1,Dormant Low,269.22,High,50.8,1,2,2,5,At Risk,Send win-back campaign with 20% discount
16232,44,4,990.88,26.78054054054054,550,24,United Kingdom,0,Active Mid,891.04,Low,11.8,3,3,3,9,Loyal Customers,Upsell premium products & bundles
16233,71,3,536.6800000000001,24.394545454545458,174,22,United Kingdom,0,Active Mid,441.04,Medium,19.0,2,3,2,7,Potential Loyalists,Offer membership & personalized offers
16235,41,5,867.31,18.854565217391304,330,42,United Kingdom,0,Active Mid,790.7,Low,11.0,3,4,3,10,Champions,Reward with loyalty program & early access
16236,78,1,432.2,21.61,184,20,United Kingdom,0,Active Mid,343.7,Medium,20.9,2,1,2,5,At Risk,Send re-engagement email with offers
16239,57,2,414.2,21.8,228,18,United Kingdom,0,Active Mid,354.43,Medium,15.2,2,2,2,6,Potential Loyalists,Offer membership & personalized offers
16240,24,2,3718.8,27.546666666666667,1641,126,United Kingdom,0,Active Mid,3513.46,Low,6.4,3,2,4,9,Loyal Customers,Upsell premium products & bundles
16241,10,13,2607.87,3.939380664652568,1453,347,United Kingdom,0,Active Mid,2696.02,Low,2.7,4,4,4,12,Champions,Reward with loyalty program & early access
16242,8,7,3603.21,12.255816326530612,1982,184,United Kingdom,0,Active Mid,3644.24,Low,2.1,4,4,4,12,Champions,Reward with loyalty program & early access
16243,34,2,409.1,8.02156862745098,110,49,United Kingdom,0,Active Mid,375.47,Low,9.1,3,2,2,7,Potential Loyalists,Offer membership & personalized offers
16244,212,2,1522.75,16.733516483516482,855,88,United Kingdom,1,Dormant Low,665.9,High,56.7,1,2,3,6,Potential Loyalists,Offer membership & personalized offers
16245,24,3,1413.66,15.707333333333334,1014,80,United Kingdom,0,Active Mid,1341.93,Low,6.4,3,3,3,9,Loyal Customers,Upsell premium products & bundles
16247,170,1,114.56,7.16,182,16,United Kingdom,1,Dormant Low,62.79,High,45.5,1,1,1,3,Lost,Last chance discount or remove from list
16248,62,1,152.94,21.84857142857143,78,7,United Kingdom,0,Active Mid,128.2,Medium,16.6,2,1,1,4,At Risk,Send re-engagement email with offers
16249,53,5,1800.07,26.08797101449275,950,67,United Kingdom,0,Active Mid,1581.94,Medium,14.2,2,4,4,10,Champions,Reward with loyalty program & early access
16250,261,2,389.44,16.226666666666667,208,22,United Kingdom,1,Dormant Low,118.79,High,69.8,1,2,2,5,At Risk,Send win-back campaign with 20% discount
16253,67,2,3683.86,29.95008130081301,3233,114,United Kingdom,0,Active Mid,3052.85,Medium,17.9,2,2,4,8,Loyal Customers,Upsell premium products & bundles
16255,17,8,2619.91,9.70337037037037,1767,146,United Kingdom,0,Active Mid,2596.55,Low,4.5,4,4,4,12,Champions,Reward with loyalty program & early access
16256,267,1,752.4300000000001,57.87923076923077,581,13,United Kingdom,1,Dormant Low,216.3,High,71.4,1,1,3,5,At Risk,Send win-back campaign with 20% discount
16257,177,1,46.95,23.475,2,2,United Kingdom,1,Dormant Low,24.85,High,47.3,1,1,1,3,Lost,Last chance discount or remove from list
16258,45,5,5203.51,38.54451851851852,2994,111,United Kingdom,0,Active Mid,4686.93,Low,12.0,3,4,4,11,Champions,Reward with loyalty program & early access
16260,51,1,1035.45,57.525000000000006,311,18,United Kingdom,0,Active Mid,898.53,Medium,13.6,3,1,3,7,Potential Loyalists,Offer membership & personalized offers
16261,17,4,746.83,6.022822580645162,306,98,United Kingdom,0,Active Mid,726.53,Low,4.5,4,3,3,10,Champions,Reward with loyalty program & early access
16265,9,9,5447.0,21.112403100775193,2646,164,United Kingdom,0,Active Mid,5544.84,Low,2.4,4,4,4,12,Champions,Reward with loyalty program & early access
16266,74,7,861.89,14.129344262295081,398,44,United Kingdom,0,Active Mid,714.51,Medium,19.8,2,4,3,9,Loyal Customers,Upsell premium products & bundles
16268,71,2,667.65,14.836666666666666,533,45,United Kingdom,0,Active Mid,546.08,Medium,19.0,2,2,2,6,Potential Loyalists,Offer membership & personalized offers
16270,353,1,1141.24,21.134074074074075,688,54,United Kingdom,1,Dormant Low,64.39,High,94.4,1,1,3,5,At Risk,Send win-back campaign with 20% discount
16271,3,5,1429.24,10.746165413533834,1038,89,United Kingdom,0,Active Mid,1451.69,Low,0.8,4,4,3,11,Champions,Reward with loyalty program & early access
16272,117,1,411.7,16.468,224,25,United Kingdom,0,Active Mid,284.26,High,31.3,2,1,2,5,At Risk,Send win-back campaign with 20% discount
16274,373,1,357.95,5.342537313432835,155,64,United Kingdom,1,Dormant Low,0.96,High,99.7,1,1,2,4,At Risk,Send win-back campaign with 20% discount
16275,197,1,559.87,16.965757575757575,336,33,United Kingdom,1,Dormant Low,266.23,High,52.7,1,1,2,4,At Risk,Send win-back campaign with 20% discount
16276,177,1,810.6000000000001,135.10000000000002,420,6,United Kingdom,1,Dormant Low,429.02,High,47.3,1,1,3,5,At Risk,Send win-back campaign with 20% discount
16278,100,1,566.38,24.625217391304346,114,23,United Kingdom,0,Active Mid,416.93,High,26.7,2,1,2,5,At Risk,Send win-back campaign with 20% discount
